id,topic,score
59781,15,0.4368666410446167
59782,0,0.522161066532135
59783,15,0.7503929734230042
59784,8,0.6730968952178955
59785,7,0.479521781206131
59786,1,0.6062538623809814
59787,1,0.46987003087997437
59788,15,0.44792264699935913
59789,3,0.36890628933906555
59790,7,0.5057370066642761
59791,1,0.4849996566772461
59792,3,0.48556220531463623
59793,15,0.5633671879768372
59794,15,0.5677939653396606
59795,13,0.40201058983802795
59796,1,0.48398450016975403
59797,0,0.5560854077339172
59798,9,0.36562421917915344
59799,15,0.43011462688446045
59800,15,0.417373389005661
59801,0,0.4369202256202698
59802,0,0.34234875440597534
59803,0,0.6049848794937134
59804,3,0.5282480120658875
59805,6,0.7414669394493103
59806,15,0.42900341749191284
59807,15,0.4603264331817627
59808,15,0.5703737735748291
59809,15,0.24948017299175262
59810,15,0.44150421023368835
59811,15,0.2843606173992157
59812,13,0.39536863565444946
59813,7,0.4950324594974518
59814,13,0.46130242943763733
59815,10,0.7997773885726929
59816,8,0.45995160937309265
75225,0,0.4148558974266052
75226,0,0.5238584280014038
75227,15,0.33971166610717773
75228,15,0.38302308320999146
75229,15,0.3659217655658722
75230,1,0.4945107400417328
75231,15,0.4971688687801361
75232,1,0.4335728883743286
75233,15,0.39658820629119873
75234,0,0.2581462562084198
75235,14,0.2862232029438019
75236,15,0.5467873215675354
75237,15,0.43963783979415894
75238,15,0.38484105467796326
75239,6,0.5515438914299011
75240,15,0.43552595376968384
75241,0,0.36062175035476685
75242,13,0.2887459099292755
75243,1,0.4256342649459839
75244,15,0.6261104941368103
75245,1,0.5111382007598877
75246,15,0.3948832154273987
75247,15,0.45571377873420715
75248,0,0.5195301175117493
75249,1,0.6260514259338379
75250,14,0.5767269134521484
75251,1,0.4405718147754669
75252,0,0.34049752354621887
75253,15,0.7520792484283447
75254,1,0.3327958583831787
75255,1,0.36760857701301575
75256,15,0.6718692183494568
75257,0,0.41180652379989624
75258,15,0.42422041296958923
75259,15,0.43377506732940674
75260,15,0.2360183745622635
75261,15,0.6423993706703186
75262,0,0.3385868966579437
75263,14,0.511888325214386
75264,15,0.6653674840927124
75265,15,0.5842840075492859
75266,15,0.3871590793132782
75267,14,0.27319175004959106
75268,1,0.3885292708873749
75269,0,0.5425646305084229
75270,0,0.30619820952415466
75271,1,0.4051806628704071
75272,1,0.4832191467285156
75273,15,0.3166125416755676
75299,1,0.40309131145477295
75274,15,0.5120335817337036
75275,1,0.436714768409729
75276,3,0.22817379236221313
75277,15,0.39464738965034485
75278,15,0.7014634609222412
75279,10,0.2593596875667572
75280,12,0.3112051486968994
75281,15,0.4501687288284302
75282,1,0.49293288588523865
75283,1,0.6135968565940857
75284,13,0.32452520728111267
75285,8,0.32455500960350037
75286,0,0.2946946620941162
75287,15,0.5152535438537598
75288,0,0.36458665132522583
75289,6,0.3745679259300232
75290,15,0.46396738290786743
75291,15,0.3723060190677643
75292,15,0.607730507850647
75293,15,0.5210061073303223
75294,14,0.4478659927845001
75295,11,0.384411096572876
75296,1,0.3731357753276825
75297,15,0.4601888358592987
75298,14,0.25099310278892517
75300,14,0.2940838932991028
75301,1,0.3356919288635254
75302,15,0.497629851102829
75303,15,0.6757064461708069
75304,6,0.7054939866065979
75305,15,0.43592971563339233
75306,14,0.5883497595787048
75307,1,0.5032122135162354
75308,1,0.37658268213272095
75309,4,0.4020586907863617
75310,0,0.5651113390922546
75311,1,0.43782541155815125
75312,1,0.3905462324619293
75313,14,0.6250280141830444
75314,1,0.48035481572151184
75315,1,0.5115646719932556
75316,0,0.48746323585510254
75317,8,0.6730968356132507
75318,14,0.5053635239601135
75319,14,0.3322547376155853
75320,1,0.31309792399406433
75321,1,0.5673269033432007
75322,1,0.5859547853469849
75323,9,0.3379613757133484
75324,15,0.2457459568977356
75325,14,0.5639293193817139
75326,6,0.6365252733230591
75327,15,0.6119260787963867
75328,1,0.6680729985237122
75329,15,0.44683563709259033
75330,7,0.35926416516304016
75331,15,0.30393967032432556
75332,15,0.6751461029052734
75333,15,0.3675096333026886
75334,15,0.5324667096138
75335,15,0.5348863005638123
75336,0,0.3921304941177368
75337,9,0.4008212685585022
75338,14,0.6466131210327148
75339,15,0.2991321384906769
75340,15,0.4354110360145569
75341,6,0.3931322693824768
75342,15,0.45145878195762634
75343,14,0.4642044007778168
75344,6,0.26310980319976807
75345,15,0.35881635546684265
75346,15,0.6069327592849731
75347,6,0.2980630695819855
75348,15,0.34740307927131653
75349,15,0.2760423719882965
75350,15,0.4058143198490143
75351,1,0.2619715631008148
75352,15,0.29266586899757385
75353,15,0.5469735264778137
75354,15,0.5360727906227112
75355,15,0.44805681705474854
75356,15,0.33762142062187195
75357,15,0.45939701795578003
75358,15,0.45356443524360657
75359,15,0.4694623053073883
75360,15,0.2580309808254242
75361,15,0.3585045039653778
75362,4,0.20999537408351898
75363,15,0.5464532971382141
75364,15,0.4653637707233429
75365,14,0.2820397615432739
75366,8,0.4597543776035309
75367,15,0.642601490020752
75368,6,0.3955819308757782
89039,15,0.5107214450836182
89040,15,0.4623230993747711
89041,15,0.6164936423301697
89042,15,0.39545944333076477
89043,1,0.4803660213947296
89044,6,0.2784441411495209
89045,15,0.5765974521636963
89046,0,0.6534371972084045
89047,1,0.45731011033058167
89048,14,0.3091103732585907
89049,11,0.3499773442745209
89050,15,0.5063598155975342
89051,0,0.3906281888484955
89052,15,0.6091626286506653
89053,0,0.45432090759277344
89054,15,0.2916470468044281
89055,15,0.47298920154571533
89056,15,0.3334602117538452
89057,15,0.38481277227401733
89058,15,0.2471332997083664
89059,1,0.5420512557029724
89060,14,0.4678606688976288
89061,6,0.29278913140296936
89062,1,0.56368488073349
89063,15,0.43282562494277954
89064,3,0.1986325979232788
89065,15,0.5911853909492493
89066,15,0.6204196810722351
89067,0,0.6038322448730469
89068,15,0.43556806445121765
89069,15,0.5239153504371643
89070,15,0.5224800109863281
89071,6,0.4943496584892273
89072,15,0.5320794582366943
89073,15,0.44469600915908813
89074,0,0.5939539074897766
89075,2,0.326186865568161
89076,15,0.23371827602386475
89077,15,0.32113394141197205
89078,15,0.7222940921783447
89079,15,0.5318098068237305
89080,1,0.501481831073761
89081,6,0.2409697026014328
89082,15,0.45012322068214417
89083,0,0.3557034134864807
89084,15,0.35390299558639526
89085,14,0.36338597536087036
89086,7,0.43263810873031616
89087,0,0.763574481010437
89088,0,0.5347959399223328
89089,14,0.4091917872428894
89090,0,0.3153810203075409
89091,3,0.5178592205047607
89092,15,0.3610314726829529
89093,1,0.43676963448524475
89094,15,0.6122549772262573
89095,12,0.3289908170700073
89096,6,0.35783135890960693
89097,13,0.3645280599594116
89098,15,0.40923917293548584
89099,15,0.48034316301345825
89100,15,0.3880544602870941
89101,15,0.536389172077179
89102,1,0.6488887071609497
89103,15,0.36363929510116577
89104,10,0.2989319860935211
89105,15,0.3811964988708496
89106,7,0.4292376935482025
89107,15,0.6623736619949341
89108,15,0.4857797920703888
89109,15,0.5779805183410645
89110,15,0.5189305543899536
89111,6,0.4788568615913391
89112,0,0.28550970554351807
89113,7,0.2827816605567932
89114,15,0.5584875345230103
89115,15,0.7393112182617188
89116,15,0.5849161744117737
89117,1,0.43432503938674927
89118,8,0.47743770480155945
89119,6,0.57691890001297
89120,15,0.4670751392841339
89121,14,0.6673466563224792
89122,4,0.4282470643520355
89123,1,0.42122066020965576
89124,6,0.4058079421520233
89125,15,0.48636922240257263
89126,15,0.4954525828361511
89127,1,0.47821345925331116
89128,0,0.47442516684532166
89129,0,0.539355456829071
89130,1,0.3929833769798279
89131,6,0.7165543437004089
89132,0,0.5424025654792786
89133,1,0.5273488163948059
89134,13,0.41351622343063354
89135,1,0.3079025149345398
89136,15,0.3712046444416046
89137,15,0.5206745862960815
89138,15,0.3293547034263611
89139,14,0.5362446308135986
89140,15,0.7308424711227417
89141,1,0.26751646399497986
89142,14,0.5673540830612183
89143,15,0.5211107730865479
89144,0,0.3121849298477173
89145,15,0.41468164324760437
89146,0,0.24922843277454376
89147,12,0.4357927739620209
89148,6,0.37687334418296814
89149,0,0.30299103260040283
89150,0,0.2405771017074585
89151,15,0.42651236057281494
89152,0,0.3193592131137848
89153,15,0.5669190287590027
89154,8,0.45975443720817566
89155,6,0.3948974907398224
